"Plot Title: Common_Garden_Hobo_21419292"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 21419292, SEN S/N: 21274749, LBL: Soil 10cm)","Temp, °C (LGR S/N: 21419292, SEN S/N: 21414490, LBL: Soil 2cm)","Temp, °C (LGR S/N: 21419292, SEN S/N: 21414494, LBL: Air 1m)","Temp, °C (LGR S/N: 21419292, SEN S/N: 21420853, LBL: Air 1m)","RH, % (LGR S/N: 21419292, SEN S/N: 21420853, LBL: Air 1m)"
14080,06/09/23 07:30:01 PM,13.353,18.033,18.057,18.223,39.957
14081,06/09/23 08:00:01 PM,13.473,16.796,17.724,17.601,41.468
14082,06/09/23 08:30:01 PM,13.497,16.534,18.176,18.695,37.937
14083,06/09/23 09:00:01 PM,13.497,15.724,17.249,17.193,40.694
14084,06/09/23 09:30:01 PM,13.449,14.721,15.557,15.306,45.917
14085,06/09/23 10:00:01 PM,13.353,13.834,15.581,15.113,46.860
14086,06/09/23 10:30:01 PM,13.233,12.799,12.509,12.260,51.484
14087,06/09/23 11:00:01 PM,13.040,11.734,8.618,8.764,62.574
14088,06/09/23 11:30:01 PM,12.847,10.883,8.369,8.443,61.518
14089,06/10/23 12:00:01 AM,12.606,10.149,7.268,7.199,65.341
14090,06/10/23 12:30:01 AM,12.340,9.460,6.179,6.319,68.566
14091,06/10/23 01:00:01 AM,12.074,9.114,7.041,7.177,65.263
14092,06/10/23 01:30:01 AM,11.783,8.717,6.230,6.341,67.541
14093,06/10/23 02:00:01 AM,11.516,8.344,6.484,6.684,65.948
14094,06/10/23 02:30:01 AM,11.273,7.970,5.924,6.019,67.802
14095,06/10/23 03:00:01 AM,11.005,7.670,5.770,5.998,66.673
14096,06/10/23 03:30:01 AM,10.761,7.242,2.983,3.188,75.430
14097,06/10/23 04:00:01 AM,10.516,6.636,1.126,1.301,81.450
14098,06/10/23 04:30:01 AM,10.296,6.153,-0.088,0.078,84.788
14099,06/10/23 05:00:01 AM,10.051,5.821,-0.563,-0.437,86.174
14100,06/10/23 05:30:01 AM,9.805,5.591,0.687,0.636,85.521
14101,06/10/23 06:00:01 AM,9.558,5.693,2.155,2.266,79.611
14102,06/10/23 06:30:01 AM,9.336,5.924,5.179,5.268,70.901
14103,06/10/23 07:00:01 AM,9.139,6.357,6.128,6.234,67.167
14104,06/10/23 07:30:01 AM,8.990,6.357,6.965,9.129,64.991
14105,06/10/23 08:00:01 AM,8.866,6.965,9.089,10.502,54.903
14106,06/10/23 08:30:01 AM,8.767,7.091,9.040,9.601,55.608
14107,06/10/23 09:00:01 AM,8.693,7.368,10.663,11.360,51.484
14108,06/10/23 09:30:01 AM,8.643,9.262,13.112,15.585,42.478
14109,06/10/23 10:00:01 AM,8.643,10.247,14.481,16.850,38.514
14110,06/10/23 10:30:01 AM,8.717,11.224,13.978,16.786,40.789
14111,06/10/23 11:00:01 AM,8.866,12.968,15.342,19.167,36.349
14112,06/10/23 11:30:01 AM,9.089,14.745,17.582,20.732,30.977
14113,06/10/23 12:00:01 PM,9.386,16.249,18.628,21.698,27.100
14114,06/10/23 12:30:01 PM,9.756,17.605,18.509,22.405,25.861
14115,06/10/23 01:00:01 PM,10.222,18.295,19.080,21.462,28.566
14116,06/10/23 01:30:01 PM,10.712,20.650,21.867,24.958,26.003
14117,06/10/23 02:00:01 PM,11.224,20.579,17.058,19.467,29.450
14118,06/10/23 02:30:01 PM,11.759,17.819,19.627,20.625,29.606
14119,06/10/23 03:00:01 PM,12.147,17.701,16.272,17.365,34.173
14120,06/10/23 03:30:01 PM,12.413,19.770,21.294,23.842,24.735
14121,06/10/23 04:00:01 PM,12.654,20.936,20.198,22.663,25.402
14122,06/10/23 04:30:01 PM,12.968,21.270,20.436,22.534,26.390
14123,06/10/23 05:00:01 PM,13.329,20.936,19.770,21.033,28.611
14124,06/10/23 05:30:01 PM,13.642,20.436,18.889,20.454,31.618
14125,06/10/23 06:00:01 PM,13.882,20.174,19.341,20.947,29.508
14126,06/10/23 06:30:01 PM,14.050,20.079,19.436,20.775,28.688
14127,06/10/23 07:00:01 PM,14.194,19.413,18.889,20.003,29.133
14128,06/10/23 07:30:01 PM,14.314,19.222,14.792,16.614,41.138
14129,06/10/23 08:00:01 PM,14.361,18.414,19.080,19.917,39.747
14130,06/10/23 08:30:01 PM,14.385,17.368,19.484,19.059,41.285
14131,06/10/23 09:00:01 PM,14.337,16.010,17.772,16.893,44.585
14132,06/10/23 09:30:01 PM,14.266,14.361,9.706,9.601,62.414
14133,06/10/23 10:00:01 PM,14.098,13.233,9.188,9.279,55.795
14134,06/10/23 10:30:01 PM,13.858,12.316,9.632,9.622,54.318
14135,06/10/23 11:00:01 PM,13.618,11.565,9.312,9.365,51.516
14136,06/10/23 11:30:01 PM,13.329,10.907,7.995,8.185,55.497
14137,06/11/23 12:00:01 AM,13.016,10.149,6.839,6.963,58.676
14138,06/11/23 12:30:01 AM,12.727,9.485,5.616,5.783,62.263
14139,06/11/23 01:00:01 AM,12.413,8.916,4.921,5.011,64.952
14140,06/11/23 01:30:01 AM,12.098,8.394,4.973,5.161,65.748
14141,06/11/23 02:00:01 AM,11.807,7.945,3.195,3.360,71.336
14142,06/11/23 02:30:01 AM,11.516,7.444,3.380,3.467,72.656
14143,06/11/23 03:00:01 AM,11.224,7.116,2.289,2.523,74.513
14144,06/11/23 03:30:01 AM,10.932,6.661,0.934,1.129,79.472
14145,06/11/23 04:00:01 AM,10.663,6.153,-0.648,-0.415,81.637
14146,06/11/23 04:30:01 AM,10.394,5.796,-0.116,0.035,83.241
14147,06/11/23 05:00:01 AM,10.124,5.488,-1.185,-1.037,85.736
14148,06/11/23 05:30:01 AM,9.879,5.282,-0.311,-0.136,85.212
14149,06/11/23 06:00:01 AM,9.632,5.437,1.561,1.665,80.426
14150,06/11/23 06:30:01 AM,9.386,5.872,4.376,4.582,74.890
14151,06/11/23 07:00:01 AM,9.188,6.357,5.539,5.912,70.138
14152,06/11/23 07:30:01 AM,9.040,6.763,6.357,7.671,65.165
14153,06/11/23 08:00:01 AM,8.941,6.813,7.041,8.357,60.342
14154,06/11/23 08:30:01 AM,8.841,7.444,7.645,8.293,59.834
14155,06/11/23 09:00:01 AM,8.792,8.120,9.460,10.480,55.224
14156,06/11/23 09:30:01 AM,8.742,8.866,9.139,10.480,55.476
14157,06/11/23 10:00:01 AM,8.767,9.460,9.238,10.566,55.653
14158,06/11/23 10:30:01 AM,8.817,9.903,9.386,10.545,54.096
14159,06/11/23 11:00:01 AM,8.891,10.124,9.188,9.923,55.016
14160,06/11/23 11:30:01 AM,8.990,10.345,10.124,10.931,54.423
14161,06/11/23 12:00:01 PM,9.089,10.980,10.026,11.295,50.925
14162,06/11/23 12:30:01 PM,9.188,11.783,10.516,11.767,51.896
14163,06/11/23 01:00:01 PM,9.336,12.219,11.662,12.732,46.644
14164,06/11/23 01:30:01 PM,9.485,12.775,11.832,13.247,50.077
14165,06/11/23 02:00:01 PM,9.657,14.601,15.127,-888.880,-888.880
14166,06/11/23 02:30:01 PM,9.854,15.724,16.487,18.566,37.838
14167,06/11/23 03:00:01 PM,10.149,18.961,18.438,22.470,29.038
14168,06/11/23 03:30:01 PM,10.516,20.317,19.651,23.049,31.531
14169,06/11/23 04:00:01 PM,11.029,20.031,18.557,19.810,35.882
14170,06/11/23 04:30:01 PM,11.516,19.056,18.129,19.017,36.773
14171,06/11/23 05:00:01 PM,11.929,17.843,16.987,17.537,39.559
14172,06/11/23 05:30:01 PM,12.195,16.677,16.487,17.022,41.022
14173,06/11/23 06:00:01 PM,12.364,16.654,16.320,16.636,41.395
14174,06/11/23 06:30:01 PM,12.437,16.249,16.534,17.108,39.837
14175,06/11/23 07:00:01 PM,12.509,15.605,15.485,15.671,43.243
14176,06/11/23 07:30:01 PM,12.534,15.175,16.058,16.378,40.987
14177,06/11/23 08:00:01 PM,12.534,15.605,16.630,16.593,41.147
14178,06/11/23 08:30:01 PM,12.534,14.625,16.129,15.885,44.755
14179,06/11/23 09:00:01 PM,12.509,13.305,12.944,12.539,52.477
14180,06/11/23 09:30:01 PM,12.461,12.389,11.832,11.896,51.432
14181,06/11/23 10:00:01 PM,12.316,11.759,13.088,12.882,46.375
14182,06/11/23 10:30:01 PM,12.171,11.053,10.785,10.759,52.824
14183,06/11/23 11:00:01 PM,12.001,10.443,9.706,9.837,55.241
14184,06/11/23 11:30:01 PM,11.807,9.829,7.594,7.778,65.257
14185,06/12/23 12:00:01 AM,11.589,9.262,7.268,7.327,64.259
14186,06/12/23 12:30:01 AM,11.394,8.767,7.419,7.456,65.673
14187,06/12/23 01:00:01 AM,11.175,8.469,6.839,6.877,69.276
14188,06/12/23 01:30:01 AM,10.956,8.120,6.484,6.620,69.633
14189,06/12/23 02:00:01 AM,10.736,7.795,6.128,6.083,72.432
14190,06/12/23 02:30:01 AM,10.516,7.444,5.719,5.676,75.729
14191,06/12/23 03:00:01 AM,10.320,7.066,3.538,3.746,77.613
14192,06/12/23 03:30:01 AM,10.124,6.433,1.507,1.687,83.149
14193,06/12/23 04:00:01 AM,9.928,5.898,-0.088,-0.094,89.717
14194,06/12/23 04:30:01 AM,9.682,5.565,0.356,0.550,86.961
14195,06/12/23 05:00:01 AM,9.460,5.257,-0.116,0.057,89.311
14196,06/12/23 05:30:01 AM,9.238,5.154,1.071,1.258,87.268
14197,06/12/23 06:00:01 AM,9.015,5.437,4.869,4.925,78.369
14198,06/12/23 06:30:01 AM,8.841,5.565,5.205,5.440,76.278
14199,06/12/23 07:00:01 AM,8.643,6.000,7.519,7.756,68.293
14200,06/12/23 07:30:01 AM,8.519,6.813,8.990,9.301,56.254
14201,06/12/23 08:00:01 AM,8.444,7.820,10.565,11.038,51.548
14202,06/12/23 08:30:01 AM,8.394,8.444,10.492,10.587,52.915
14203,06/12/23 09:00:01 AM,8.419,8.990,11.346,11.467,47.985
14204,06/12/23 09:30:01 AM,8.469,9.509,12.944,-888.880,-888.880
14205,06/12/23 10:00:01 AM,8.543,10.712,15.366,16.185,34.060
14206,06/12/23 10:30:01 AM,8.643,10.810,14.553,14.877,38.029
14207,06/12/23 11:00:01 AM,8.767,11.710,15.748,16.400,31.048
14208,06/12/23 11:30:01 AM,8.941,14.385,18.604,19.488,29.535
14209,06/12/23 12:00:01 PM,9.188,14.792,16.439,17.451,29.560
14210,06/12/23 12:30:01 PM,9.509,15.581,17.106,18.974,27.636
14211,06/12/23 01:00:01 PM,9.829,15.915,17.486,19.596,23.996
14212,06/12/23 01:30:01 PM,10.173,18.033,19.103,21.848,22.977
14213,06/12/23 02:00:01 PM,10.541,18.961,18.295,21.161,26.793
14214,06/12/23 02:30:01 PM,10.956,19.698,18.937,20.647,23.548
14215,06/12/23 03:00:01 PM,11.394,20.055,18.818,21.247,21.291
14216,06/12/23 03:30:01 PM,11.832,20.317,18.961,20.732,21.433
14217,06/12/23 04:00:01 PM,12.219,20.222,18.129,19.960,23.284
14218,06/12/23 04:30:01 PM,12.606,20.269,18.818,20.882,22.632
14219,06/12/23 05:00:01 PM,12.920,19.484,17.582,18.781,22.577
14220,06/12/23 05:30:01 PM,13.161,19.175,17.819,19.167,21.978
14221,06/12/23 06:00:01 PM,13.329,17.891,16.344,17.108,25.425
14222,06/12/23 06:30:01 PM,13.449,18.271,17.130,18.309,25.292
14223,06/12/23 07:00:01 PM,13.522,17.962,16.606,17.773,25.566
14224,06/12/23 07:30:01 PM,13.570,17.391,16.034,17.322,32.480
14225,06/12/23 08:00:01 PM,13.594,16.415,14.864,15.778,33.977
14226,06/12/23 08:30:01 PM,13.570,15.199,13.666,13.890,36.165
14227,06/12/23 09:00:01 PM,13.497,14.912,13.377,13.955,39.518
14228,06/12/23 09:30:01 PM,13.377,13.978,10.638,11.145,44.695
14229,06/12/23 10:00:01 PM,13.233,12.823,9.731,9.923,47.564
14230,06/12/23 10:30:01 PM,13.040,12.292,11.977,11.853,36.910
14231,06/12/23 11:00:01 PM,12.847,11.613,10.320,10.201,41.773
14232,06/12/23 11:30:01 PM,12.630,10.638,8.319,8.293,49.812
14233,06/13/23 12:00:01 AM,12.389,9.854,7.569,7.649,49.342
14234,06/13/23 12:30:01 AM,12.122,9.114,6.331,6.469,50.155
14235,06/13/23 01:00:01 AM,11.856,8.519,5.308,5.547,53.382
14236,06/13/23 01:30:01 AM,11.565,7.970,5.437,5.547,54.101
14237,06/13/23 02:00:01 AM,11.273,7.544,3.827,3.960,58.502
14238,06/13/23 02:30:01 AM,11.005,7.066,3.722,3.789,59.434
14239,06/13/23 03:00:01 AM,10.712,6.687,2.744,2.866,63.578
14240,06/13/23 03:30:01 AM,10.443,6.306,2.155,2.266,65.345
14241,06/13/23 04:00:01 AM,10.173,5.949,0.632,0.764,69.409
14242,06/13/23 04:30:01 AM,9.952,5.437,-0.676,-0.651,76.799
14243,06/13/23 05:00:01 AM,9.682,5.231,-0.873,-0.716,77.499
14244,06/13/23 05:30:01 AM,9.460,5.128,0.273,0.314,78.076
14245,06/13/23 06:00:01 AM,9.238,4.947,-0.648,-0.480,79.284
14246,06/13/23 06:30:01 AM,9.015,4.792,-0.451,-0.351,79.532
14247,06/13/23 07:00:01 AM,8.817,4.714,1.615,1.880,75.792
14248,06/13/23 07:30:01 AM,8.643,4.766,3.354,4.067,65.953
14249,06/13/23 08:00:01 AM,8.444,5.128,4.688,5.247,62.329
14250,06/13/23 08:30:01 AM,8.295,5.308,5.462,5.633,62.612
14251,06/13/23 09:00:01 AM,8.170,5.642,5.898,6.105,61.027
14252,06/13/23 09:30:01 AM,8.070,6.611,6.864,8.142,55.993
14253,06/13/23 10:00:01 AM,7.995,7.970,10.222,13.161,41.926
14254,06/13/23 10:30:01 AM,7.995,9.386,10.883,13.676,43.536
14255,06/13/23 11:00:01 AM,8.095,11.273,13.016,15.692,37.336
14256,06/13/23 11:30:01 AM,8.270,12.920,14.242,17.258,35.953
14257,06/13/23 12:00:01 PM,8.543,14.505,15.748,18.609,35.427
14258,06/13/23 12:30:01 PM,8.891,15.294,16.129,18.802,33.994
14259,06/13/23 01:00:01 PM,9.287,17.011,15.079,18.609,31.093
14260,06/13/23 01:30:01 PM,9.756,16.034,13.594,15.456,39.036
14261,06/13/23 02:00:01 PM,10.173,15.581,14.146,15.263,40.098
14262,06/13/23 02:30:01 PM,10.492,15.724,14.505,16.464,34.076
14263,06/13/23 03:00:01 PM,10.761,14.936,13.522,13.890,41.965
14264,06/13/23 03:30:01 PM,11.005,14.098,12.751,13.569,38.685
14265,06/13/23 04:00:01 PM,11.127,16.225,17.415,20.175,30.141
14266,06/13/23 04:30:01 PM,11.248,17.510,12.823,13.955,44.955
14267,06/13/23 05:00:01 PM,11.516,15.103,11.102,11.724,52.015
14268,06/13/23 05:30:01 PM,11.686,13.738,8.668,9.193,63.542
14269,06/13/23 06:00:01 PM,11.734,12.920,9.731,10.137,64.425
14270,06/13/23 06:30:01 PM,11.686,13.786,11.589,12.496,55.453
14271,06/13/23 07:00:01 PM,11.662,12.630,8.245,8.700,66.397
14272,06/13/23 07:30:01 PM,11.613,11.613,7.594,7.971,68.334
14273,06/13/23 08:00:01 PM,11.516,11.321,8.170,8.421,66.242
14274,06/13/23 08:30:01 PM,11.394,11.565,10.638,10.759,59.008
14275,06/13/23 09:00:01 PM,11.273,11.759,11.516,12.067,56.884
14276,06/13/23 09:30:01 PM,11.175,11.467,11.200,11.381,57.485
14277,06/13/23 10:00:01 PM,11.102,10.712,10.001,10.480,61.344
14278,06/13/23 10:30:01 PM,11.005,9.608,6.687,6.770,71.089
14279,06/13/23 11:00:01 PM,10.883,8.717,6.179,6.126,73.036
14280,06/13/23 11:30:01 PM,10.712,8.120,5.565,5.676,73.526
14281,06/14/23 12:00:01 AM,10.516,7.594,4.350,4.582,74.229
14282,06/14/23 12:30:01 AM,10.296,6.839,1.235,1.472,84.324
14283,06/14/23 01:00:01 AM,10.075,6.408,2.289,2.394,82.055
14284,06/14/23 01:30:01 AM,9.829,6.026,1.886,2.008,82.042
14285,06/14/23 02:00:01 AM,9.583,5.693,1.994,2.137,79.490
14286,06/14/23 02:30:01 AM,9.361,5.385,1.180,1.301,82.425
14287,06/14/23 03:00:01 AM,9.139,4.921,0.246,0.486,85.539
14288,06/14/23 03:30:01 AM,8.891,4.921,1.017,1.172,81.454
14289,06/14/23 04:00:01 AM,8.693,4.454,-0.732,-0.630,87.260
14290,06/14/23 04:30:01 AM,8.469,4.037,-1.498,-1.359,88.789
14291,06/14/23 05:00:01 AM,8.270,3.801,-1.498,-1.359,89.223
14292,06/14/23 05:30:01 AM,8.045,3.617,-1.556,-1.380,89.172
14293,06/14/23 06:00:01 AM,7.845,3.591,-0.958,-0.823,90.698
14294,06/14/23 06:30:01 AM,7.645,4.350,3.221,3.424,75.798
14295,06/14/23 07:00:01 AM,7.494,4.506,2.930,3.188,76.666
14296,06/14/23 07:30:01 AM,7.368,4.428,4.688,6.941,67.848
14297,06/14/23 08:00:01 AM,7.268,4.766,6.712,8.207,60.131
14298,06/14/23 08:30:01 AM,7.192,4.999,6.331,6.791,66.275
14299,06/14/23 09:00:01 AM,7.116,5.642,6.535,7.306,62.196
14300,06/14/23 09:30:01 AM,7.066,8.120,10.663,13.397,48.013
14301,06/14/23 10:00:01 AM,7.091,8.643,10.369,12.904,47.918
14302,06/14/23 10:30:01 AM,7.192,9.657,11.248,13.912,46.415
14303,06/14/23 11:00:01 AM,7.368,11.297,13.353,16.142,40.420
14304,06/14/23 11:30:01 AM,7.594,12.847,14.481,17.515,37.728
14305,06/14/23 12:00:01 PM,7.895,14.266,15.772,18.180,36.901
14306,06/14/23 12:30:01 PM,8.295,14.218,14.242,16.464,39.229
14307,06/14/23 01:00:01 PM,8.693,13.257,11.734,12.582,45.321
14308,06/14/23 01:30:01 PM,9.040,14.074,17.058,19.488,34.041
14309,06/14/23 02:00:01 PM,9.312,15.414,16.225,17.515,35.024
14310,06/14/23 02:30:01 PM,9.657,14.337,13.810,14.577,40.116
14311,06/14/23 03:00:01 PM,9.977,14.721,13.570,14.598,39.319
14312,06/14/23 03:30:01 PM,10.222,14.553,15.390,15.671,32.772
14313,06/14/23 04:00:01 PM,10.418,15.700,20.079,22.384,27.805
14314,06/14/23 04:30:01 PM,10.590,18.461,21.795,24.700,22.628
14315,06/14/23 05:00:01 PM,10.810,19.746,19.722,22.534,27.901
14316,06/14/23 05:30:01 PM,11.175,16.987,17.034,17.193,28.740
14317,06/14/23 06:00:01 PM,11.467,19.151,20.365,20.561,27.431
14318,06/14/23 06:30:01 PM,11.710,19.436,20.198,21.912,28.803
14319,06/14/23 07:00:01 PM,12.001,19.413,20.007,21.440,22.734
14320,06/14/23 07:30:01 PM,12.243,18.818,19.984,20.990,24.491
14321,06/14/23 08:00:01 PM,12.461,18.152,21.557,23.092,29.494
14322,06/14/23 08:30:01 PM,12.606,17.082,16.868,17.708,33.428
14323,06/14/23 09:00:01 PM,12.678,14.936,12.896,13.204,42.707
14324,06/14/23 09:30:01 PM,12.654,13.786,13.137,13.268,36.454
14325,06/14/23 10:00:01 PM,12.534,12.944,14.816,14.405,35.610
14326,06/14/23 10:30:01 PM,12.364,12.098,12.461,11.982,37.845
14327,06/14/23 11:00:01 PM,12.171,10.932,10.394,10.051,40.487
14328,06/14/23 11:30:01 PM,11.953,9.903,7.645,7.713,47.138
14329,06/15/23 12:00:01 AM,11.686,9.188,6.230,6.427,49.177
14330,06/15/23 12:30:01 AM,11.419,8.319,4.636,4.754,54.189
14331,06/15/23 01:00:01 AM,11.127,7.770,4.610,4.818,53.333
14332,06/15/23 01:30:01 AM,10.834,7.167,3.195,3.338,58.015
14333,06/15/23 02:00:01 AM,10.541,6.661,2.343,2.587,59.243
14334,06/15/23 02:30:01 AM,10.247,6.179,0.522,0.829,65.313
14335,06/15/23 03:00:01 AM,9.977,5.565,-0.311,-0.179,70.887
14336,06/15/23 03:30:01 AM,9.682,5.257,2.101,2.223,62.295
14337,06/15/23 04:00:01 AM,9.410,4.869,-0.873,-0.844,72.065
14338,06/15/23 04:30:01 AM,9.163,4.480,-1.185,-0.994,73.396
14339,06/15/23 05:00:01 AM,8.891,4.089,-2.276,-2.110,76.736
14340,06/15/23 05:30:01 AM,8.643,3.906,-1.157,-0.973,75.962
14341,06/15/23 06:00:01 AM,8.394,3.880,-0.311,-0.201,76.072
14342,06/15/23 06:30:01 AM,8.170,4.011,2.823,3.167,66.264
14343,06/15/23 07:00:01 AM,7.945,4.376,3.854,4.046,65.229
14344,06/15/23 07:30:01 AM,7.795,5.050,5.719,6.598,57.105
14345,06/15/23 08:00:01 AM,7.645,5.898,7.945,-888.880,-888.880
14346,06/15/23 08:30:01 AM,7.569,6.102,6.484,7.113,58.254
14347,06/15/23 09:00:01 AM,7.544,6.433,8.717,10.008,50.970
14348,06/15/23 09:30:01 AM,7.494,8.120,9.386,11.553,44.379
14349,06/15/23 10:00:01 AM,7.519,8.891,10.858,12.840,44.430
14350,06/15/23 10:30:01 AM,7.594,9.287,8.990,10.051,46.813
14351,06/15/23 11:00:01 AM,7.720,10.075,12.823,14.963,36.855
14352,06/15/23 11:30:01 AM,7.870,12.389,13.642,16.142,37.511
14353,06/15/23 12:00:01 PM,8.095,12.727,15.629,18.008,37.043
14354,06/15/23 12:30:01 PM,8.394,15.414,16.963,19.832,28.585
14355,06/15/23 01:00:01 PM,8.767,16.511,16.963,20.132,30.964
14356,06/15/23 01:30:01 PM,9.188,16.129,15.652,16.271,29.157
14357,06/15/23 02:00:01 PM,9.632,16.439,16.844,17.944,27.097
14358,06/15/23 02:30:01 PM,10.026,15.199,14.864,15.049,25.747
14359,06/15/23 03:00:01 PM,10.320,14.026,14.816,15.070,26.772
14360,06/15/23 03:30:01 PM,10.516,13.305,13.978,14.341,31.583
14361,06/15/23 04:00:01 PM,10.590,13.449,13.858,14.319,36.416
14362,06/15/23 04:30:01 PM,10.638,13.353,13.882,14.512,38.314
14363,06/15/23 05:00:01 PM,10.663,13.570,11.880,12.882,46.401
14364,06/15/23 05:30:01 PM,10.712,13.810,11.200,12.260,53.529
14365,06/15/23 06:00:01 PM,10.785,13.209,12.025,12.368,44.681
14366,06/15/23 06:30:01 PM,10.810,12.389,9.682,9.901,60.754
14367,06/15/23 07:00:01 PM,10.810,11.540,7.745,7.907,78.128
14368,06/15/23 07:30:01 PM,10.785,10.810,6.636,6.791,85.768
14369,06/15/23 08:00:01 PM,10.687,10.736,7.293,7.456,86.743
14370,06/15/23 08:30:01 PM,10.614,10.394,6.914,7.134,87.297
14371,06/15/23 09:00:01 PM,10.516,9.928,6.357,6.512,91.516
14372,06/15/23 09:30:01 PM,10.418,9.485,5.668,5.848,93.289
14373,06/15/23 10:00:01 PM,10.296,9.089,5.360,5.526,94.607
14374,06/15/23 10:30:01 PM,10.173,8.742,5.128,5.333,97.060
14375,06/15/23 11:00:01 PM,10.026,8.419,4.688,4.839,96.378
14376,06/15/23 11:30:01 PM,9.903,8.070,4.089,4.217,98.027
14377,06/16/23 12:00:01 AM,9.756,7.720,3.670,3.810,98.128
14378,06/16/23 12:30:01 AM,9.608,7.343,3.538,3.681,99.353
14379,06/16/23 01:00:01 AM,9.435,7.167,3.459,3.617,99.565
14380,06/16/23 01:30:01 AM,9.287,6.965,3.485,3.638,97.778
14381,06/16/23 02:00:01 AM,9.139,6.788,3.406,3.553,96.255
14382,06/16/23 02:30:01 AM,8.990,6.535,3.274,3.445,96.622
14383,06/16/23 03:00:01 AM,8.841,6.458,3.116,3.231,97.281
14384,06/16/23 03:30:01 AM,8.693,6.382,3.274,3.467,97.670
14385,06/16/23 04:00:01 AM,8.568,6.281,2.930,3.059,99.997
14386,06/16/23 04:30:01 AM,8.444,6.281,3.327,3.510,98.622
14387,06/16/23 05:00:01 AM,8.319,6.255,3.380,3.488,98.579
14388,06/16/23 05:30:01 AM,8.220,6.000,2.690,2.823,99.997
14389,06/16/23 06:00:01 AM,8.120,6.000,3.168,3.317,99.997
14390,06/16/23 06:30:01 AM,8.020,6.306,4.558,4.775,94.551
14391,06/16/23 07:00:01 AM,7.920,6.712,4.792,5.075,90.912
14392,06/16/23 07:30:01 AM,7.870,6.128,4.584,5.161,89.104
14393,06/16/23 08:00:01 AM,7.795,6.179,5.360,6.255,88.563
14394,06/16/23 08:30:01 AM,7.745,6.914,5.847,6.555,83.336
14395,06/16/23 09:00:01 AM,7.695,7.594,7.920,9.108,78.543
14396,06/16/23 09:30:01 AM,7.695,7.720,6.585,7.435,80.362
14397,06/16/23 10:00:01 AM,7.695,9.015,10.932,13.054,60.873
14398,06/16/23 10:30:01 AM,7.745,10.785,11.832,13.183,59.252
14399,06/16/23 11:00:01 AM,7.895,12.485,10.736,12.561,58.909
14400,06/16/23 11:30:01 AM,8.145,13.401,13.906,16.807,48.200
14401,06/16/23 12:00:01 PM,8.419,14.481,14.768,16.829,46.401
14402,06/16/23 12:30:01 PM,8.767,15.199,11.516,13.204,58.195
14403,06/16/23 01:00:01 PM,9.163,16.272,14.840,17.558,44.855
14404,06/16/23 01:30:01 PM,9.534,14.505,13.377,14.234,48.649
14405,06/16/23 02:00:01 PM,9.854,14.026,13.377,14.362,48.269
14406,06/16/23 02:30:01 PM,10.100,15.963,16.177,-888.880,-888.880
14407,06/16/23 03:00:01 PM,10.320,15.461,14.529,15.949,42.411
14408,06/16/23 03:30:01 PM,10.541,18.747,17.463,20.089,33.912
14409,06/16/23 04:00:01 PM,10.834,18.010,15.891,17.622,38.598
14410,06/16/23 04:30:01 PM,11.175,17.201,15.652,17.108,43.554
14411,06/16/23 05:00:01 PM,11.443,19.555,18.533,20.604,30.407
14412,06/16/23 05:30:01 PM,11.710,18.461,15.772,16.421,36.069
14413,06/16/23 06:00:01 PM,11.977,15.939,13.762,14.191,41.051
14414,06/16/23 06:30:01 PM,12.122,14.409,13.233,13.440,44.384
14415,06/16/23 07:00:01 PM,12.098,13.690,13.137,13.376,45.844
14416,06/16/23 07:30:01 PM,12.025,13.209,13.088,13.333,46.099
14417,06/16/23 08:00:01 PM,11.904,13.161,14.050,14.448,43.876
14418,06/16/23 08:30:01 PM,11.783,12.268,11.637,11.831,52.883
14419,06/16/23 09:00:01 PM,11.637,11.613,11.102,11.295,54.716
14420,06/16/23 09:30:01 PM,11.492,11.127,10.663,10.823,55.238
14421,06/16/23 10:00:01 PM,11.346,10.687,9.657,9.815,59.855
14422,06/16/23 10:30:01 PM,11.175,10.198,9.040,9.150,61.526
14423,06/16/23 11:00:01 PM,11.005,9.805,9.854,9.644,58.392
14424,06/16/23 11:30:01 PM,10.834,9.336,8.344,8.357,60.606
14425,06/17/23 12:00:01 AM,10.663,8.841,6.864,6.963,65.624
14426,06/17/23 12:30:01 AM,10.492,8.469,5.898,6.062,70.275
14427,06/17/23 01:00:01 AM,10.320,8.170,6.535,6.598,66.929
14428,06/17/23 01:30:01 AM,10.124,8.070,6.636,6.770,66.279
14429,06/17/23 02:00:01 AM,9.977,7.895,5.565,5.740,72.197
14430,06/17/23 02:30:01 AM,9.805,7.619,5.462,5.483,72.526
14431,06/17/23 03:00:01 AM,9.657,6.864,4.688,4.775,75.389
14432,06/17/23 03:30:01 AM,9.485,6.255,4.480,4.539,77.948
14433,06/17/23 04:00:01 AM,9.312,5.975,3.036,3.188,81.488
14434,06/17/23 04:30:01 AM,9.139,5.745,2.155,2.351,83.598
14435,06/17/23 05:00:01 AM,8.941,5.616,1.398,1.622,84.819
14436,06/17/23 05:30:01 AM,8.742,5.770,2.101,2.137,84.205
14437,06/17/23 06:00:01 AM,8.568,6.204,4.532,4.646,80.760
14438,06/17/23 06:30:01 AM,8.444,6.331,6.382,6.748,69.715
14439,06/17/23 07:00:01 AM,8.319,6.813,7.444,7.671,68.051
